,,https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,,Duplicate Statements,,"There is a duplicate sequence of statements in the statement block of one or multiple behavioural entities (functions, test cases, and altsteps).",FALSE,FALSE,FALSE
,,https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,,Duplicate Statements,,"A duplicate sequence of statements occurs in the statement block of one or multiple behavioural entities (functions, test cases, and altsteps).",FALSE,FALSE,FALSE
Design related,Not using test patterns,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,webpage,Test Smell,duplicate template fields,Duplicate Template Fields,,The fields of two or more templates are identical or very similar,TRUE,TRUE,FALSE
,,https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,,Duplicate Template Fields,,the fields of two or more templates are identical or very similar,FALSE,FALSE,FALSE
,,https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,,Duplicate Template Fields,,The fields of two or more templates are identical or very similar.,FALSE,FALSE,FALSE
Design related,Not using test patterns,https://stackoverflow.com/questions/129693/is-duplicated-code-more-tolerable-in-unit-tests,Is duplicated code more tolerable in unit tests?,webpage,Test Smell,duplicated code,Duplicated code,,"If you have duplicated code in tests, it makes it harder to refactor the implementation code because you have a disproportionate number of tests to update. Tests should help you refactor with confidence, rather than be a large burden that impedes your work on the code being tested.",TRUE,TRUE,FALSE
,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.115.3594&rep=rep1&type=pdf,A Refactoring Tool for TTCN-3,thesis,Test Smell,,Duplicated Code,,Any expressions which are exactly the same and occur at several different locations are better when they are unified as a change is only needed in one place.,FALSE,TRUE,FALSE
,,https://ieeexplore.ieee.org/document/7890581,An Empirical Study into the Relationship Between Class Features and Test Smells,paper,Test Smell,,Duplicated Code,,Sets of test commands that contain the same invocation and data access sequence.,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,,Duplicated Code,,A test method that has redundancy in the code.,FALSE,FALSE,FALSE
,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,,Duplicated Code,,Sets of test commands that contain the same invocation and data access sequence.,FALSE,FALSE,FALSE
Design related,Not using test patterns,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,webpage,Test Smell,duplicated code in conditional,Duplicated Code in Conditional,,The duplicated code can appear in a series of conditionals (with different conditions and the same action in each check) or in all legs of a conditional,TRUE,TRUE,FALSE
,,https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,,Duplicated Code in Conditional,,duplicated code is found in the bodies of a series of conditionals,FALSE,FALSE,FALSE
,,https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,,Duplicated Code in Conditional,,Duplicated code is found in the branches of a series of conditionals.,FALSE,FALSE,FALSE
Design related,Not using test patterns,https://dl.acm.org/doi/10.1109/MSR.2019.00072,Assessing diffusion and perception of test smells in scala projects,webpage,Test Smell,eager test,Eager Test,,"A test case that checks or uses more than one method of the class under test. Since its introduction [3], this smell has been somewhat broadly defined. It is left to interpretation which method calls count towards the maximum. Either all methods invoked on the class under test could count, or only the methods invoked on the same instance under test, or only the methods of which the return value is eventually used within an assertion.",TRUE,TRUE,TRUE
Design related,Not using test patterns,http://xunitpatterns.com/Obscure%20Test.html,Obscure Test,webpage,Test Smell,eager test,Eager Test,,The test is verifying too much functionality in a single Test Method.,TRUE,TRUE,FALSE
Design related,Not using test patterns,https://ieeexplore.ieee.org/document/9240691,"Revisiting Test Smells in Automatically Generated Tests: Limitations, Pitfalls, and Opportunities",webpage,Test Smell,eager test,Eager Test,,"A test that checks multiple different functionalities in one case, which makes it hard to read or understand.",TRUE,FALSE,TRUE
Design related,Not using test patterns,https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,webpage,Test Smell,eager test,Eager Test,"The Test It All, Split Personality",A test method that at- tempts to test several behaviors of the tested object.,TRUE,FALSE,FALSE
Design related,Not using test patterns,https://testsmells.org/,Software Unit Test Smells,webpage,Test Smell,eager test,Eager Test,,Occurs when a test method invokes several methods of the production object. This smell results in difficulties in test comprehension and maintenance.,TRUE,FALSE,FALSE
Design related,Not using test patterns,https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,webpage,Test Smell,eager test,Eager Test,,A single test verifies too much functionality.,TRUE,TRUE,FALSE
,,https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,,Eager Test,,"It occurs when a test method checks many object methods at the same time. This test may be hard to understand, and to execute",FALSE,FALSE,FALSE
,,https://www2.swc.rwth-aachen.de/docs/teaching/seminar2016/FsSE%20CTRelEng%202016.pdf#page=23,An analysis of information needs to detect test smells,paper,Test Smell,,Eager Test,,This smell is caused when a test tries to check several methods of the object to be tested.,FALSE,TRUE,FALSE
,,https://ieeexplore.ieee.org/document/6405253,An empirical analysis of the distribution of unit test smells and their impact on software maintenance,paper,Test Smell,,Eager Test,,A test method checks several methods of the tested object,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/2970276.2970340,An empirical investigation into the nature of test smells,article,Test Smell,,Eager Test,,"A test is affected by Eager Test when it checks more than one method of the class to be tested, making the comprehension of the actual test target difficult.",FALSE,FALSE,FALSE
,,https://ieeexplore.ieee.org/document/7890581,An Empirical Study into the Relationship Between Class Features and Test Smells,paper,Test Smell,,Eager Test,,A unit test has at least one method that uses more than one method of the tested class.,FALSE,FALSE,FALSE
,,https://ieeexplore.ieee.org/abstract/document/8847402/,An exploratory study of the relationship between software test smells and fault-proneness,article,Test Smell,,Eager Test,,A test method checks several methods of the tested object,FALSE,FALSE,TRUE
,,https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,,Eager Test,,A test method contains multiple calls to multiple production methods,FALSE,FALSE,FALSE
,,https://link.springer.com/article/10.1007/s10664-014-9313-0,Are test smells really harmful? An empirical study,article,Test Smell,,Eager Test,,A test method checks several methods of the tested object,FALSE,TRUE,TRUE
,,https://ieeexplore.ieee.org/abstract/document/8530039,Automatic Test Smell Detection Using Information Retrieval Techniques,paper,Test Smell,,Eager Test,,"This smell represents a test method that exercises more methods of the object under test, thus being not cohesive and harder to read and understand. Furthermore, it makes tests more dependent on each other and harder to maintain.",FALSE,FALSE,TRUE
,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,,Eager Test,"Many Assertions, Multiple Assertions, The Free Ride",A test method handles too much functionality meaning that several assertions belong to the same test method,FALSE,FALSE,TRUE
,,https://ieeexplore.ieee.org/document/4021366,Characterizing the Relative Significance of a Test Smell,paper,Test Smell,,Eager Test,,An Eager test is a test command which checks several methods of the unit to be tested,FALSE,FALSE,FALSE
,,https://ieeexplore.ieee.org/abstract/document/4021983,Detecting redundant unit tests for AspectJ programs,paper,Test Smell,,Eager Test,,This smell is caused when a test tries to check several methods of the object to be tested. This will reduce the readability which makes the test hard to understand  and also harder to be used as documentation because the test tries to check too many functionalities in a single method.,FALSE,TRUE,FALSE
,,https://arxiv.org/abs/2107.13902,Developers perception on the severity of test smells: an empirical study,technical paper/manuscript,Test Smell,,Eager Test,,When a test method contains multiple calls to multiple production methods,FALSE,FALSE,TRUE
,,https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,,Eager Test,,Many procedures of the object to be tested is checked by a test method.,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,,Eager Test,,Test method that checks many methods of the object to be tested,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/abs/10.1145/3379597.3387453,Investigating Severity Thresholds for Test Smells,paper,Test Smell,,Eager Test,,"A test that tries to verify too many functionalities, which can lead to difficulty in understanding the test code",FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,,Eager Test,,"A test method invokes several methods of the production code, making it difficult to comprehend and maintain",FALSE,FALSE,TRUE
,,https://fpalomba.github.io/pdf/Conferencs/C51.pdf,Just-In-Time Test Smell Detection and Refactoring: The DARTS Project,paper,Test Smell,,Eager Test,,Arises when a non-cohesive test exercises multiple methods of the production class,FALSE,FALSE,FALSE
,,https://ieeexplore.ieee.org/abstract/document/4359471,On The Detection of Test Smells: A Metrics-Based Approach for General Fixture and Eager Test,article,Test Smell,,Eager Test,,"An Eager Test is a test command that checks several methods of the unit to be tested [5]. The S-S-V-T cycle, however, suggests isolating test scenarios for individual methods under test into separate test commands",FALSE,TRUE,TRUE
,,https://dl.acm.org/doi/10.1145/2897010.2897016,On the diffusion of test smells in automatically generated test code: an empirical study,paper,Test Smell,,Eager Test,,"A test is affected by Eager Test when it checks more than one method of the class to be tested, making the comprehension of the actual test target diffcult.",FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,paper,Test Smell,,Eager Test,,Occurs when a test method invokes several methods of the production object,FALSE,FALSE,TRUE
,,https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,,Eager Test,,Occurs when a test method checks more than one method of the test class,FALSE,FALSE,FALSE
,,https://link.springer.com/chapter/10.1007/978-3-540-76440-3_8,On the interplay between software testing and evolution and its effect on program comprehension,article,Test Smell,,Eager Test,,"When a test method checks several methods of the object to be tested, it is hard to read and understand, and therefore more difficult to use as documentation.  Moreover, it makes tests more dependent on each other and harder to maintain.",FALSE,TRUE,FALSE
,,https://ieeexplore.ieee.org/document/8529832,On the Relation of Test Smells to Software Code Quality,paper,Test Smell,,Eager Test,,A test method exercising more methods of the tested object,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,,Eager Test,,A test method that contains multiple calls to multiple production methods.,FALSE,TRUE,TRUE
,,https://ieeexplore.ieee.org/document/9240623/,Pizza versus Pinsa: On the Perception and Measurability of Unit Test Code Quality,paper,Test Smell,,Eager Test,,Unit tests exercising more than one production method,FALSE,TRUE,TRUE
,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5499&rep=rep1&type=pdf,Refactoring Test Code,paper,Test Smell,,Eager Test,,"When a test method checks several methods of the object to be tested, it is hard to read and understand, and therefore more difficult to use as documentation",FALSE,TRUE,FALSE
,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,,Eager Test,,"A test that veries too much functionality. It is mostly, but not necessarily, a test with a large amount of statements and assertions. It is normally dicult to understand, and it offers a  poor documentation",FALSE,FALSE,TRUE
,,https://www.sciencedirect.com/science/article/pii/S0164121219301487?casa_token=UT0EMFzxTcQAAAAA:L9J82_15tdySkabcIMSHKPx8rVkrltOzcwgme5cIBWgT0txJENY5y-BdUmCYUoGHnoEjZJH-cYc,Scented since the beginning: On the diffuseness of test smells in automatically generated test code,article,Test Smell,,Eager Test,,"A test is affected by Eager Test when it checks more than one method of the class to be tested, making the comprehension of the actual test target difficult",FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3474624.3477070,Smart prediction for refactorings in the software test code,paper,Test Smell,,Eager Test,,"A test method calls multiple methods of the production class. The test method has several responsibilities, making it difficult to comprehend and maintain",FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3337932.3338815,SoCRATES: Scala radar for test smells,paper,Test Smell,,Eager Test,,"A test case that checks or uses more than one method of the class under test. It is left to interpretation which method calls count towards the maximum, but we consider all methods invoked on the class under test. A solid principle is that every test case should test only one method such that the test only fails when the single method fails, and not because another irrelevant method fails.",FALSE,FALSE,FALSE
,,https://ieeexplore.ieee.org/abstract/document/6862882/,Test code quality and its relation to issue handling performance,article,Test Smell,,Eager Test,,A test that attempts to test too much functionality,FALSE,TRUE,FALSE
,,https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,,Eager Test,,A test method that calls several methods of the object to be tested,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3338906.3342500,Test-related factors and post-release defects: an empirical study,paper,Test Smell,,Eager Test,,A test method exercising more than one production method,FALSE,FALSE,FALSE
,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,,Eager Test,,Test commands that exercise too much at once.,FALSE,FALSE,FALSE
,,https://search.proquest.com/openview/c52d821a4dd6ecb046957d9d6a532ae0/1?pq-origsite=gscholar&cbl=326341,The Relation of Test-Related Factors to Software Quality: A Case Study on Apache Systems,article,Test Smell,,Eager Test,,A test case testing more methods of the production target.,FALSE,FALSE,TRUE
,,https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,,Eager Test,,"A test case may exercise several methods of the object under test, which may increase the difficulty in test maintenance",FALSE,FALSE,TRUE
,,https://dl.acm.org/doi/10.1145/3472674.3473981,Toward static test flakiness prediction: a feasibility study,paper,Test Smell,,Eager Test,,When atest method invokes several methods of the production object.,FALSE,FALSE,TRUE
,,https://dibt.unimol.it/staff/fpalomba/documents/C14.pdf,Towards Automated Tools for Detecting Test Smells: An Empirical Investigation into the Nature of Test Smells,technical paper/manuscript,Test Smell,,Eager Test,,"A test is affected by Eager Test when it checks more than one method of the class to be tested, making the comprehension of the actual test target difficult.",FALSE,TRUE,TRUE
,,https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,,Eager Test,,A test method contains multiple calls to multiple production methods,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/abs/10.1145/3430665.3456328?casa_token=igLWdXV-fTYAAAAA:UZiEPkDc2-NRE6_Zi0Q9FRDeUjeyZcdVTLO9Kzk53cVuo7LC-nC7m690pw6vZpQmMfa5ktOcw2pvFw,Unit Test Smells and Accuracy of Software Engineering Student Test Suites,paper,Test Smell,,Eager Test,,When a single test verifies too much functionality [24],FALSE,FALSE,FALSE
,,https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,thesis,Test Smell,,Eager Test,,Occurs when a test method invokes several methods of the production object,FALSE,FALSE,TRUE
,,https://ieeexplore.ieee.org/document/8501942,What We Know About Smells in Software Test Code,technical paper/manuscript,Test Smell,,Eager test,,The test is verifying too much functionality in a single test method.,FALSE,FALSE,FALSE
Design related,Not using test patterns,https://web.archive.org/web/20211113081220/https://alisterbscott.com/2015/01/20/five-automated-acceptance-test-anti-patterns/,Five automated acceptance test anti-patterns,webpage,Test Smell,embedding implementation detail in your features/scenarios,Embedding implementation detail in your features/scenarios,,Acceptance test scenarios are meant to convey intention over implementation. If you start seeing things like URLs in your test scenarios you’re focusing on implementation.,TRUE,FALSE,FALSE
Design related,Not using test patterns,https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,webpage,Test Smell,empty test,Empty Test,,"Occurs when a test method has no executable statements. Such methods are possibly created for debugging purposes without being deleted or contain commented-out test statements. An empty test method can be considered problematic and more dangerous than not having a test case at all since JUnit will indicate that the test passes even if there are no executable statements present in the method body. As such, developers introducing behavior-breaking changes into production class, will not be notified of the alternated outcomes as JUnit will report the test as passing.",TRUE,FALSE,TRUE
Design related,Not using test patterns,https://testsmells.org/,Software Unit Test Smells,webpage,Test Smell,empty test,Empty Test,,"Occurs when a test method does not contain executable statements. Such methods are possibly created for debugging purposes and then forgotten about or contains commented out code. An empty test can be considered problematic and more dangerous than not having a test case at all since JUnit will indicate that the test passes even if there are no executable statements present in the method body. As such, developers introducing behavior-breaking changes into production class, will not be notified of the alternated outcomes as JUnit will report the test as passing.",TRUE,FALSE,FALSE
Design related,Not using test patterns,https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,webpage,Test Smell,empty test,Empty Test,,"Occurs when a test method has no executable statements. Such methods are possibly created for debugging purposes without being deleted or contain commented-out test statements. An empty test method can be considered problematic and more dangerous than not having a test case at all since JUnit will indicate that the test passes even if there are no executable statements present in the method body. As such, developers introducing behavior-breaking changes into production class, will not be notified of the alternated outcomes as JUnit will report the test as passing.",TRUE,FALSE,TRUE
,,https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,,Empty Test,,Occurs when test methods do not contain executable assertions;,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,,Empty Test,,A test method that does not contain a single executable statement,FALSE,FALSE,FALSE
,,https://arxiv.org/abs/2107.13902,Developers perception on the severity of test smells: an empirical study,technical paper/manuscript,Test Smell,,Empty Test,,It occurs when a test method does not contain executable instructions,FALSE,FALSE,TRUE
,,https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,,Empty Test,,Test method without executable statements,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/abs/10.1145/3379597.3387453,Investigating Severity Thresholds for Test Smells,paper,Test Smell,,Empty Test,,It occurs when a test method does not contain executable statements,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,,Empty Test,,A test method with no executable statements that it is never executed,FALSE,FALSE,TRUE
,,https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,,Empty Test,,A test method that does not contain a single executable statement,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,,Empty Test,,Occurs when a test method does not contain executable statements,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,,Empty Test,,A test method that does not contain a single executable statement.,FALSE,TRUE,TRUE
,,https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,,Empty Test,,Occurs when a test case does not contain executable statements. Such tests are possibly created for debugging purposes and then forgotten about or contain commented out code,FALSE,TRUE,TRUE
,,https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,,Empty Test,,A test method that is empty or does not have executable statements,FALSE,FALSE,FALSE
,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,,Empty Test,,Test commands without a body.,FALSE,FALSE,FALSE
,,https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,,Empty Test,,Occurs when test code has no executable statements.,FALSE,FALSE,TRUE
,,https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,,Empty Test,,A test method that does not contain a single executable statement,FALSE,FALSE,FALSE
Design related,Not using test patterns,https://buildplease.com/pages/testing-deep-equalilty/,How to Compare Object Instances in your Unit Tests Quickly and Easily,webpage,Test Smell,equality pollution,Equality Pollution,,The code that is put into production contains logic that should be exercised only during tests… A system that behaves one way in the test lab and an entirely different way in production is a recipe for disaster!,TRUE,TRUE,FALSE
,,https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,,Equality Pollution,,Test Logic in Production is the implementation of test-specific equality in the equals method of the SUT.,FALSE,TRUE,FALSE
Design related,Not using test patterns,https://thoughtbot.com/upcase/videos/testing-antipatterns,Rails Testing Antipatterns,webpage,Test Smell,erratic tests,Erratic Tests,,tests that will pass or fail without you changing anything,TRUE,FALSE,FALSE
Design related,Not using test patterns,https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,everything is a property,Everything is a property,,where a test class keeps what should be temporary variables in instance variables,TRUE,FALSE,FALSE
Design related,Not using test patterns,http://kaczanowscy.pl/books/bad_tests_good_tests.html,"Bad tests, good tests",webpage,Test Smell,Evolve Or,Evolve Or,,Tests that are not maintained after SUT code evolution and still pass,TRUE,TRUE,FALSE
Design related,Not using test patterns,https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,webpage,Test Smell,exception handling,Exception Handling,,This smell occurs when the passing or failing of a test method is explicitly dependent on the production method throwing an exception. Developers should utilize JUnit’s exception handling features to automatically pass/fail the test instead of custom exception handling code or exception throwing.,TRUE,FALSE,TRUE
Design related,Not using test patterns,https://dl.acm.org/doi/10.1145/3425174.3425212,Refactoring Test Smells: A Perspective from Open-Source Developers,webpage,Test Smell,exception handling,Exception Handling,,Occurs when the test manually handles both exceptions and test outcome,TRUE,FALSE,FALSE
Design related,Not using test patterns,https://testsmells.org/,Software Unit Test Smells,webpage,Test Smell,exception handling,Exception Handling,,This smell occurs when a test method explicitly a passing or failing of a test method is dependent on the production method throwing an exception. Developers should utilize JUnit's exception handling to automatically pass/fail the test instead of writing custom exception handling code or throwing an exception.,TRUE,FALSE,FALSE
Design related,Not using test patterns,https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,webpage,Test Smell,exception handling,Exception Handling,,This smell occurs when the passing or failing of a test method is explicitly dependent on the production method throwing an exception. Developers should utilize JUnit’s exception handling features to automatically pass/fail the test instead of custom exception handling code or exception throwing.,TRUE,FALSE,TRUE
,,https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,,Exception Handling,,A test method that contains either a throw statement or a catch clause,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,,Exception Handling,,When an exception handling is performed within a test method.,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,,Exception Handling,,"A test method for which pass or failure depends on the production/test method throwing an exception that is captured by catch statements, instead of using the frameworks specific exception assertions",FALSE,FALSE,TRUE
,,https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,,Exception Handling,,A test method that contains either a throw statement or a catch clause,FALSE,FALSE,FALSE
,,https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,,Exception Handling,,Occurs when passing or failing of a test case is dependent on the production method explicitly throwing an exception.,FALSE,TRUE,TRUE
,,https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,,Exception Handling,,Occurs when custom exception handling is utilized instead of using JUnit’s exception handling feature,FALSE,FALSE,FALSE
,,https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,,Exception Handling,,A test method that contains either a throw statement or a catch clause,FALSE,FALSE,FALSE
Design related,Not using test patterns,https://www.codurance.com/publications/tdd-anti-patterns-chapter-1,TDD anti patterns - Chapter 1,webpage,Test Smell,excessive setup,Excessive setup,,"Many dependencies you have to create beforehand (such as classes, operating system dependencies, databases - basically anything that removes the attention to the testing goal).",TRUE,FALSE,FALSE
Design related,Not using test patterns,https://marabesi.com/tdd/2021/08/28/tdd-anti-patterns.html,"TDD anti-patterns - the liar, excessive setup, the giant, slow poke",webpage,Test Smell,excessive setup,Excessive setup,,"Many dependencies you have to create beforehand (such as classes, operating system dependencies, databases - basically anything that removes the attention to the testing goal).",TRUE,FALSE,FALSE
,,https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,,Excessive Setup,,"A test that requires a lot of work setting up in order to even begin testing. Sometimes several hundred lines of code is used to setup the environment for one test, with several objects involved, which can make it difficult to really ascertain what is tested due to the “noise” of all of the setup going on.",FALSE,FALSE,FALSE
,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,,Excessive Setup,Large Setup Methods,A mega setup is needed in order for the test to be run.,FALSE,FALSE,TRUE
,,https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,,Excessive Setup,,"A test that requires a lot of work setting up in order to even begin testing. Sometimes several hundred lines of code is used to setup the environment for one test, with several objects involved, which can make it difficult to really ascertain what is tested due to the “noise” of all of the setup going on.",FALSE,FALSE,FALSE
,,https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,,Excessive Setup,,"A test that requires a huge setup in order to even begin testing. Sometimes several hundred lines of code are used to prepare the environment for one test, with several objects involved, which can make it difficult to really ascertain what is tested due to the “noise” of all of the setup going on.",FALSE,FALSE,FALSE
,,https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,,Excessive Setup,Mother Hen,"A test that requires a lot of work to set up in order to even begin testing. Sometimes several hundred lines of code are used to setup the environment for one test, with several objects involved, which can make it difficult to really ascertain what is being tested due to the “noise” of all of the setup.",FALSE,FALSE,FALSE
Design related,Not using test patterns,http://kaczanowscy.pl/books/bad_tests_good_tests.html,"Bad tests, good tests",webpage,Test Smell,expected exceptions and verification,Expected Exceptions and Verification,,A verification happens after an expected exception is thrown and halts the test method execution,TRUE,TRUE,FALSE
